127.00,-356.00
127.00,-357.00
128.00,-357.00
126.00,-356.00
128.00,-356.00
128.00,-357.00
127.00,-356.00
128.00,-356.00
128.00,-356.00
127.00,-356.00
127.00,-356.00
127.00,-356.00
128.00,-356.00
127.00,-357.00
127.00,-356.00
127.00,-356.00
127.00,-356.00
127.00,-355.00
128.00,-356.00
128.00,-356.00
128.00,-356.00
127.00,-356.00
128.00,-355.00
127.00,-356.00
128.00,-356.00
127.00,-356.00
127.00,-356.00
128.00,-356.00
128.00,-357.00
128.00,-357.00
127.00,-357.00
128.00,-357.00
126.00,-356.00
128.00,-357.00
128.00,-356.00
127.00,-357.00
127.00,-357.00
127.00,-358.00
127.00,-357.00
127.00,-357.00
127.00,-358.00
127.00,-356.00
128.00,-357.00
128.00,-357.00
127.00,-356.00
127.00,-356.00
128.00,-357.00
127.00,-357.00
127.00,-357.00
128.00,-357.00
127.00,-356.00
127.00,-357.00
127.00,-357.00
127.00,-357.00
128.00,-357.00
127.00,-356.00
127.00,-356.00
128.00,-356.00
127.00,-356.00
128.00,-357.00
127.00,-356.00
127.00,-356.00
127.00,-356.00
127.00,-356.00
129.00,-356.00
127.00,-357.00
126.00,-356.00
127.00,-356.00
126.00,-357.00
128.00,-357.00
127.00,-357.00
128.00,-357.00
127.00,-357.00
127.00,-357.00
127.00,-358.00
127.00,-357.00
127.00,-358.00
126.00,-356.00
126.00,-356.00
128.00,-356.00
128.00,-357.00
127.00,-357.00
126.00,-357.00
127.00,-357.00
127.00,-358.00
128.00,-358.00
126.00,-357.00
128.00,-358.00
128.00,-357.00
127.00,-356.00
127.00,-356.00
128.00,-357.00
127.00,-357.00
129.00,-357.00
128.00,-357.00
128.00,-357.00
128.00,-357.00
128.00,-357.00
128.00,-356.00
128.00,-356.00
128.00,-356.00
128.00,-356.00
128.00,-355.00
127.00,-357.00
128.00,-357.00
128.00,-356.00
128.00,-356.00
127.00,-356.00
128.00,-357.00
129.00,-356.00
127.00,-356.00
128.00,-355.00
128.00,-354.00
129.00,-355.00
128.00,-356.00
128.00,-355.00
128.00,-356.00
128.00,-355.00
129.00,-356.00
129.00,-356.00
128.00,-357.00
129.00,-357.00
128.00,-356.00
128.00,-356.00
127.00,-357.00
128.00,-357.00
128.00,-357.00
127.00,-357.00
127.00,-357.00
128.00,-356.00
128.00,-355.00
128.00,-357.00
129.00,-356.00
128.00,-356.00
128.00,-357.00
129.00,-357.00
128.00,-355.00
128.00,-354.00
128.00,-355.00
129.00,-356.00
129.00,-356.00
130.00,-356.00
129.00,-355.00
129.00,-355.00
130.00,-356.00
128.00,-356.00
128.00,-356.00
129.00,-355.00
128.00,-356.00
128.00,-355.00
128.00,-355.00
128.00,-355.00
129.00,-356.00
129.00,-355.00
130.00,-355.00
128.00,-356.00
129.00,-356.00
129.00,-355.00
129.00,-356.00
128.00,-356.00
128.00,-356.00
129.00,-355.00
128.00,-356.00
128.00,-356.00
129.00,-355.00
128.00,-357.00
128.00,-355.00
127.00,-357.00
128.00,-358.00
127.00,-357.00
127.00,-356.00
129.00,-355.00
129.00,-356.00
128.00,-356.00
130.00,-354.00
128.00,-356.00
130.00,-357.00
129.00,-357.00
128.00,-356.00
127.00,-357.00
128.00,-355.00
130.00,-356.00
129.00,-356.00
128.00,-356.00
129.00,-356.00
130.00,-355.00
130.00,-355.00
128.00,-355.00
129.00,-355.00
130.00,-355.00
129.00,-356.00
130.00,-356.00
129.00,-356.00
128.00,-355.00
129.00,-357.00
128.00,-355.00
129.00,-357.00
129.00,-356.00
130.00,-356.00
126.00,-356.00
127.00,-356.00
128.00,-357.00
128.00,-356.00
128.00,-356.00
128.00,-357.00
128.00,-356.00
129.00,-357.00
128.00,-356.00
130.00,-357.00
129.00,-356.00
128.00,-357.00
129.00,-357.00
129.00,-356.00
128.00,-356.00
129.00,-357.00
128.00,-356.00
130.00,-357.00
128.00,-356.00
129.00,-357.00
129.00,-356.00
129.00,-355.00
130.00,-356.00
130.00,-356.00
131.00,-356.00
130.00,-355.00
131.00,-356.00
129.00,-355.00
128.00,-357.00
129.00,-356.00
130.00,-356.00
129.00,-357.00
129.00,-356.00
129.00,-357.00
129.00,-358.00
129.00,-357.00
129.00,-358.00
129.00,-357.00
128.00,-357.00
128.00,-356.00
129.00,-356.00
129.00,-357.00
129.00,-356.00
128.00,-357.00
128.00,-357.00
128.00,-358.00
129.00,-358.00
128.00,-357.00
129.00,-357.00
128.00,-357.00
129.00,-356.00
128.00,-355.00
129.00,-357.00
129.00,-356.00
129.00,-357.00
129.00,-356.00
130.00,-355.00
130.00,-355.00
129.00,-356.00
130.00,-355.00
130.00,-355.00
129.00,-356.00
129.00,-357.00
129.00,-356.00
129.00,-356.00
130.00,-356.00
129.00,-356.00
129.00,-356.00
128.00,-355.00
128.00,-356.00
129.00,-358.00
127.00,-357.00
129.00,-357.00
130.00,-356.00
130.00,-355.00
130.00,-355.00
131.00,-355.00
130.00,-355.00
130.00,-356.00
129.00,-356.00
130.00,-356.00
130.00,-356.00
131.00,-355.00
135.00,-351.00
139.00,-345.00
146.00,-337.00
151.00,-327.00
157.00,-319.00
163.00,-309.00
168.00,-296.00
174.00,-283.00
178.00,-268.00
181.00,-254.00
183.00,-241.00
184.00,-228.00
184.00,-217.00
183.00,-203.00
183.00,-191.00
182.00,-180.00
179.00,-167.00
175.00,-154.00
170.00,-142.00
167.00,-132.00
162.00,-120.00
156.00,-110.00
151.00,-102.00
146.00,-93.00
139.00,-86.00
133.00,-79.00
127.00,-70.00
116.00,-62.00
107.00,-55.00
98.00,-50.00
88.00,-43.00
78.00,-39.00
70.00,-35.00
62.00,-32.00
53.00,-28.00
42.00,-27.00
32.00,-24.00
20.00,-21.00
11.00,-23.00
1.00,-23.00
-7.00,-22.00
-15.00,-23.00
-22.00,-25.00
-31.00,-27.00
-40.00,-31.00
-49.00,-34.00
-58.00,-38.00
-69.00,-43.00
-80.00,-50.00
-93.00,-57.00
-99.00,-65.00
-106.00,-71.00
-115.00,-79.00
-124.00,-89.00
-131.00,-101.00
-138.00,-115.00
-147.00,-127.00
-151.00,-139.00
-156.00,-152.00
-159.00,-168.00
-162.00,-189.00
-163.00,-203.00
-164.00,-217.00
-163.00,-229.00
-161.00,-242.00
-160.00,-258.00
-155.00,-274.00
-150.00,-288.00
-145.00,-302.00
-136.00,-315.00
-127.00,-331.00
-119.00,-345.00
-109.00,-355.00
-99.00,-364.00
-87.00,-373.00
-76.00,-381.00
-68.00,-385.00
-57.00,-391.00
-44.00,-397.00
-29.00,-402.00
-16.00,-404.00
-4.00,-406.00
14.00,-407.00
30.00,-406.00
41.00,-403.00
53.00,-401.00
67.00,-397.00
78.00,-392.00
87.00,-389.00
93.00,-386.00
98.00,-382.00
107.00,-377.00
113.00,-371.00
123.00,-364.00
130.00,-358.00
138.00,-347.00
149.00,-336.00
157.00,-322.00
165.00,-305.00
174.00,-286.00
180.00,-268.00
183.00,-248.00
187.00,-226.00
187.00,-204.00
184.00,-182.00
181.00,-167.00
177.00,-156.00
175.00,-144.00
167.00,-128.00
159.00,-111.00
150.00,-96.00
140.00,-85.00
130.00,-72.00
118.00,-62.00
106.00,-52.00
95.00,-46.00
80.00,-38.00
63.00,-30.00
44.00,-25.00
25.00,-21.00
9.00,-21.00
-4.00,-21.00
-22.00,-24.00
-38.00,-27.00
-48.00,-32.00
-60.00,-37.00
-73.00,-44.00
-81.00,-48.00
-91.00,-55.00
-100.00,-63.00
-105.00,-68.00
-112.00,-73.00
-117.00,-80.00
-122.00,-86.00
-125.00,-90.00
-127.00,-92.00
-131.00,-97.00
-133.00,-101.00
-134.00,-105.00
-137.00,-110.00
-141.00,-117.00
-144.00,-122.00
-149.00,-129.00
-151.00,-137.00
-153.00,-141.00
-155.00,-149.00
-158.00,-155.00
-158.00,-159.00
-160.00,-161.00
-161.00,-165.00
-160.00,-170.00
-162.00,-176.00
-162.00,-183.00
-163.00,-188.00
-164.00,-191.00
-164.00,-192.00
-164.00,-197.00
-164.00,-203.00
-164.00,-213.00
-165.00,-219.00
-164.00,-223.00
-164.00,-229.00
-163.00,-238.00
-161.00,-248.00
-160.00,-258.00
-156.00,-266.00
-156.00,-270.00
-156.00,-272.00
-156.00,-271.00
-154.00,-275.00
-153.00,-281.00
-151.00,-287.00
-148.00,-295.00
-143.00,-304.00
-139.00,-313.00
-135.00,-320.00
-131.00,-328.00
-127.00,-332.00
-123.00,-337.00
-120.00,-340.00
-118.00,-345.00
-113.00,-350.00
-112.00,-352.00
-109.00,-355.00
-105.00,-358.00
-102.00,-360.00
-101.00,-363.00
-98.00,-364.00
-94.00,-368.00
-90.00,-371.00
-85.00,-375.00
-82.00,-378.00
-79.00,-381.00
-73.00,-383.00
-68.00,-385.00
-63.00,-388.00
-58.00,-390.00
-53.00,-393.00
-50.00,-394.00
-47.00,-395.00
-45.00,-396.00
-40.00,-398.00
-35.00,-399.00
-28.00,-403.00
-23.00,-403.00
-16.00,-404.00
-11.00,-406.00
-5.00,-406.00
2.00,-408.00
12.00,-407.00
26.00,-407.00
35.00,-405.00
39.00,-404.00
43.00,-405.00
49.00,-403.00
54.00,-402.00
58.00,-402.00
63.00,-400.00
64.00,-399.00
66.00,-398.00
67.00,-398.00
69.00,-397.00
74.00,-395.00
77.00,-394.00
82.00,-391.00
90.00,-389.00
99.00,-383.00
106.00,-378.00
115.00,-372.00
121.00,-368.00
123.00,-364.00
125.00,-364.00
127.00,-362.00
131.00,-358.00
136.00,-355.00
140.00,-349.00
142.00,-345.00
145.00,-341.00
150.00,-335.00
157.00,-325.00
164.00,-315.00
168.00,-309.00
170.00,-300.00
173.00,-291.00
176.00,-284.00
179.00,-276.00
182.00,-268.00
183.00,-258.00
185.00,-249.00
186.00,-243.00
187.00,-239.00
187.00,-236.00
188.00,-234.00
188.00,-226.00
188.00,-219.00
188.00,-214.00
188.00,-202.00
186.00,-188.00
183.00,-173.00
181.00,-158.00
177.00,-148.00
174.00,-141.00
173.00,-137.00
170.00,-132.00
169.00,-129.00
166.00,-123.00
163.00,-117.00
157.00,-110.00
153.00,-101.00
146.00,-92.00
142.00,-86.00
140.00,-82.00
135.00,-78.00
130.00,-72.00
124.00,-67.00
118.00,-62.00
111.00,-57.00
105.00,-54.00
100.00,-48.00
93.00,-44.00
84.00,-40.00
76.00,-35.00
67.00,-32.00
58.00,-29.00
48.00,-25.00
37.00,-25.00
33.00,-23.00
28.00,-25.00
22.00,-24.00
17.00,-23.00
12.00,-23.00
5.00,-22.00
-7.00,-23.00
-19.00,-25.00
-34.00,-29.00
-47.00,-32.00
-60.00,-39.00
-72.00,-44.00
-82.00,-52.00
-92.00,-58.00
-100.00,-66.00
-105.00,-71.00
-111.00,-76.00
-116.00,-83.00
-122.00,-90.00
-127.00,-97.00
-134.00,-107.00
-138.00,-116.00
-144.00,-123.00
-146.00,-131.00
-151.00,-138.00
-152.00,-145.00
-155.00,-152.00
-157.00,-160.00
-160.00,-172.00
-162.00,-188.00
-163.00,-204.00
-162.00,-220.00
-162.00,-238.00
-159.00,-256.00
-156.00,-272.00
-151.00,-286.00
-147.00,-296.00
-142.00,-306.00
-138.00,-314.00
-135.00,-322.00
-130.00,-330.00
-126.00,-336.00
-121.00,-341.00
-115.00,-348.00
-110.00,-355.00
-105.00,-359.00
-100.00,-363.00
-96.00,-366.00
-90.00,-371.00
-82.00,-378.00
-70.00,-386.00
-58.00,-392.00
-49.00,-396.00
-44.00,-399.00
-38.00,-400.00
-29.00,-403.00
-22.00,-405.00
-19.00,-405.00
-16.00,-406.00
-10.00,-407.00
-2.00,-407.00
10.00,-408.00
25.00,-409.00
37.00,-406.00
46.00,-405.00
53.00,-404.00
59.00,-402.00
67.00,-399.00
75.00,-395.00
82.00,-395.00
85.00,-390.00
92.00,-388.00
96.00,-387.00
100.00,-383.00
104.00,-381.00
106.00,-380.00
107.00,-379.00
108.00,-378.00
109.00,-377.00
110.00,-377.00
110.00,-376.00
111.00,-376.00
112.00,-375.00
113.00,-375.00
117.00,-372.00
122.00,-367.00
123.00,-366.00
124.00,-366.00
125.00,-365.00
126.00,-364.00
127.00,-364.00
126.00,-363.00
128.00,-364.00
127.00,-363.00
124.00,-366.00
123.00,-367.00
122.00,-369.00
120.00,-371.00
117.00,-371.00
116.00,-373.00
118.00,-371.00
118.00,-371.00
118.00,-371.00
118.00,-372.00
116.00,-372.00
116.00,-373.00
114.00,-375.00
113.00,-375.00
113.00,-373.00
112.00,-375.00
111.00,-375.00
111.00,-377.00
112.00,-376.00
111.00,-377.00
110.00,-377.00
109.00,-377.00
108.00,-379.00
107.00,-379.00
106.00,-379.00
110.00,-377.00
109.00,-376.00
112.00,-375.00
112.00,-376.00
114.00,-375.00
113.00,-375.00
113.00,-376.00
113.00,-375.00
113.00,-374.00
116.00,-374.00
116.00,-374.00
115.00,-374.00
116.00,-374.00
